Data,Hora,Abertura,Máxima,Mínima,Última,Negócios,Volume
27/02/2020,17:15:00,105625,105665,105565,105630,5074,21682
27/02/2020,17:16:00,105630,105710,105580,105625,4402,17905
27/02/2020,17:17:00,105630,105700,105615,105650,2912,12540
27/02/2020,17:18:00,105645,105650,105575,105610,2826,12547
27/02/2020,17:19:00,105605,105625,105450,105500,5996,25116
27/02/2020,17:20:00,105500,105655,105495,105590,6044,27618
27/02/2020,17:21:00,105590,105595,105455,105460,5049,22181
27/02/2020,17:22:00,105465,105480,105370,105410,5461,23534
27/02/2020,17:23:00,105415,105435,105320,105370,3863,16992
27/02/2020,17:24:00,105365,105405,105280,105285,5378,26039
27/02/2020,17:25:00,105285,105330,105150,105255,8101,35038
27/02/2020,17:26:00,105255,105260,105115,105200,6420,26855
27/02/2020,17:27:00,105205,105205,105105,105120,4312,17685
27/02/2020,17:28:00,105125,105135,104970,105030,7515,33491
27/02/2020,17:29:00,105030,105060,104920,104920,5333,23085
27/02/2020,17:30:00,104925,104970,104800,104905,7876,36302
27/02/2020,17:31:00,104905,105045,104875,104965,7938,35607
27/02/2020,17:32:00,104965,105025,104860,104895,5177,23976
27/02/2020,17:33:00,104895,104970,104870,104940,2940,13081
27/02/2020,17:34:00,104940,105090,104940,105040,6645,30026
27/02/2020,17:35:00,105040,105055,104900,104980,4306,18616
27/02/2020,17:36:00,104975,104980,104895,104905,3042,13805
27/02/2020,17:37:00,104905,104945,104720,104730,7100,31514
27/02/2020,17:38:00,104725,104765,104635,104705,6592,29326
27/02/2020,17:39:00,104705,104735,104660,104680,3151,15099
27/02/2020,17:40:00,104675,104730,104615,104620,4551,20659
27/02/2020,17:41:00,104620,104770,104550,104740,7639,36325
27/02/2020,17:42:00,104735,104815,104670,104755,4974,25097
27/02/2020,17:43:00,104750,104850,104705,104740,4652,22924
27/02/2020,17:44:00,104745,104760,104700,104715,2417,12223
27/02/2020,17:45:00,104710,104930,104695,104765,6916,34604
27/02/2020,17:46:00,104765,104770,104615,104685,4481,32118
27/02/2020,17:47:00,104685,104835,104680,104760,4327,21703
27/02/2020,17:48:00,104760,104810,104705,104810,2361,12447
27/02/2020,17:49:00,104805,104825,104605,104655,4532,24122
27/02/2020,17:50:00,104655,104690,104485,104495,6629,34975
27/02/2020,17:51:00,104495,104515,104280,104295,7195,32736
27/02/2020,17:52:00,104300,104355,104180,104225,5757,26686
27/02/2020,17:53:00,104225,104310,104105,104145,5843,26091
27/02/2020,17:54:00,104145,104220,104035,104140,5248,25266
27/02/2020,17:55:00,104145,104275,104000,104080,5661,30294
27/02/2020,17:56:00,104085,104085,103715,103755,6616,36312
27/02/2020,17:57:00,103745,103755,103445,103535,6522,30755
27/02/2020,17:58:00,103535,103600,103295,103495,7471,39068
27/02/2020,17:59:00,103495,103525,103100,103175,7099,34618
27/02/2020,18:00:00,103170,103560,103145,103480,6007,36760
27/02/2020,18:01:00,103480,103545,103355,103485,2438,14304
27/02/2020,18:02:00,103485,103505,103280,103385,2606,15548
27/02/2020,18:03:00,103385,103485,103340,103390,1736,11338
27/02/2020,18:04:00,103400,103465,103275,103325,1922,11889
27/02/2020,18:05:00,103330,103355,103245,103265,1521,10901
27/02/2020,18:06:00,103260,103355,103050,103155,3214,20781
27/02/2020,18:07:00,103155,103235,103095,103105,1302,10967
27/02/2020,18:08:00,103120,103165,103050,103060,1309,10858
27/02/2020,18:09:00,103050,103320,103000,103290,994,7006
27/02/2020,18:10:00,103070,103070,103070,103070,710,8738
28/02/2020,09:05:00,101350,101435,101045,101125,8925,35286
28/02/2020,09:06:00,101120,101230,100995,101015,14822,51193
28/02/2020,09:07:00,101010,101190,100980,101170,8444,27044
28/02/2020,09:08:00,101165,101230,101110,101110,5540,18747
28/02/2020,09:09:00,101110,101195,101100,101160,3604,11348
28/02/2020,09:10:00,101160,101385,101100,101380,9098,31178
28/02/2020,09:11:00,101380,101695,101310,101635,18457,63979
28/02/2020,09:12:00,101640,101920,101630,101850,15759,52204
28/02/2020,09:13:00,101850,101945,101740,101765,9352,31010
28/02/2020,09:14:00,101760,101800,101715,101765,5082,17391
28/02/2020,09:15:00,101770,101800,101680,101760,7135,26659
28/02/2020,09:16:00,101755,101985,101755,101965,11595,40603
28/02/2020,09:17:00,101965,102225,101960,102220,15784,59647
28/02/2020,09:18:00,102220,102610,102205,102485,19605,71525
28/02/2020,09:19:00,102485,102800,102485,102595,22874,81244
28/02/2020,09:20:00,102595,102660,102305,102530,16642,55156
28/02/2020,09:21:00,102530,102865,102500,102720,18846,59239
28/02/2020,09:22:00,102720,102895,102655,102785,12564,46329
28/02/2020,09:23:00,102785,102900,102745,102770,9318,34285
28/02/2020,09:24:00,102770,102805,102660,102730,6490,21312
28/02/2020,09:25:00,102740,102830,102315,102440,18859,60890
28/02/2020,09:26:00,102440,102445,102120,102245,20524,70981
28/02/2020,09:27:00,102245,102410,102230,102295,7904,26345
28/02/2020,09:28:00,102295,102300,102175,102250,6646,24237
28/02/2020,09:29:00,102260,102960,102245,102940,25845,87819
28/02/2020,09:30:00,102945,103260,102800,103195,25449,80669
28/02/2020,09:31:00,103195,103215,102575,102760,17817,58527
28/02/2020,09:32:00,102760,102910,102340,102445,19040,68448
28/02/2020,09:33:00,102445,102795,102430,102680,15267,54974
28/02/2020,09:34:00,102680,102755,102500,102565,8112,29098
28/02/2020,09:35:00,102565,102605,102285,102365,11366,38056
28/02/2020,09:36:00,102365,102445,102145,102230,14248,45626
28/02/2020,09:37:00,102225,102390,102145,102280,9166,31903
28/02/2020,09:38:00,102275,102280,102025,102150,14135,46068
28/02/2020,09:39:00,102150,102665,102140,102510,15179,49982
28/02/2020,09:40:00,102510,102515,102275,102350,9955,33176
28/02/2020,09:41:00,102350,102500,102340,102445,5389,19912
28/02/2020,09:42:00,102435,102760,102360,102590,14781,58280
28/02/2020,09:43:00,102585,102590,102210,102370,11143,38400
28/02/2020,09:44:00,102370,102455,102300,102405,5459,18566
28/02/2020,09:45:00,102400,102495,102300,102335,5437,19679
28/02/2020,09:46:00,102335,102580,102320,102525,8024,32513
28/02/2020,09:47:00,102525,102690,102495,102625,6890,26805
28/02/2020,09:48:00,102625,102975,102610,102910,14764,56703
28/02/2020,09:49:00,102910,103095,102900,103020,11644,41521
28/02/2020,09:50:00,103020,103040,102520,102670,15409,54988
28/02/2020,09:51:00,102675,102855,102485,102510,11197,42061
28/02/2020,09:52:00,102510,102585,102320,102400,10717,37520
28/02/2020,09:53:00,102395,102660,102250,102560,11991,45849
28/02/2020,09:54:00,102555,102700,102485,102595,7534,30853
28/02/2020,09:55:00,102595,102735,102485,102655,8151,32048
28/02/2020,09:56:00,102645,102775,102605,102745,6164,23607
28/02/2020,09:57:00,102740,102840,102690,102820,4963,18229
28/02/2020,09:58:00,102825,102970,102720,102830,8983,34661
28/02/2020,09:59:00,102835,103030,102805,103015,7157,28748
28/02/2020,10:00:00,103020,103200,102865,103140,15573,58815
28/02/2020,10:01:00,103145,103390,103125,103215,18637,64984
28/02/2020,10:02:00,103220,103365,102895,103325,15116,57064
28/02/2020,10:03:00,103330,103350,103100,103200,8439,30983
28/02/2020,10:04:00,103200,103270,103100,103235,6206,24762
28/02/2020,10:05:00,103240,103260,102875,102940,13301,50815
28/02/2020,10:06:00,102945,103395,102935,103110,16537,64275
28/02/2020,10:07:00,103115,103245,102980,103155,8252,33657
28/02/2020,10:08:00,103155,103285,103110,103210,5328,21553
28/02/2020,10:09:00,103210,103250,103045,103075,5328,20912
28/02/2020,10:10:00,103075,103095,102555,102605,11551,41034
28/02/2020,10:11:00,102600,102975,102600,102790,12009,42418
28/02/2020,10:12:00,102790,103120,102740,103055,11740,40907
28/02/2020,10:13:00,103050,103345,103020,103170,12970,45838
28/02/2020,10:14:00,103170,103510,103135,103465,15452,49905
28/02/2020,10:15:00,103455,103510,103240,103360,11567,35555
28/02/2020,10:16:00,103360,103460,103210,103290,7863,23998
28/02/2020,10:17:00,103290,103460,103275,103290,7097,24742
28/02/2020,10:18:00,103290,103325,103140,103215,8773,30581
28/02/2020,10:19:00,103215,103240,103085,103145,9385,34471
28/02/2020,10:20:00,103145,103265,103060,103080,8619,34457
28/02/2020,10:21:00,103080,103180,102990,103030,8875,31632
28/02/2020,10:22:00,103035,103050,102900,102965,8902,30411
28/02/2020,10:23:00,102960,103015,102860,102890,6812,22878
28/02/2020,10:24:00,102890,103300,102705,103070,19667,61858
28/02/2020,10:25:00,103075,103075,102745,102795,11675,38612
28/02/2020,10:26:00,102790,102900,102640,102765,11112,35462
28/02/2020,10:27:00,102765,102920,102705,102860,6682,22926
28/02/2020,10:28:00,102860,103115,102835,102895,8408,26785
28/02/2020,10:29:00,102890,102945,102770,102800,4668,15078
28/02/2020,10:30:00,102805,103225,102730,103175,14465,49051
28/02/2020,10:31:00,103170,103205,103035,103045,6152,19589
28/02/2020,10:32:00,103045,103050,102715,102790,10819,36102
28/02/2020,10:33:00,102785,103030,102730,102970,9353,30612
28/02/2020,10:34:00,102970,103110,102880,102935,9196,30671
28/02/2020,10:35:00,102935,103005,102810,102840,5513,18858
28/02/2020,10:36:00,102840,102955,102685,102830,9463,32432
28/02/2020,10:37:00,102830,102885,102700,102735,5598,18462
28/02/2020,10:38:00,102740,102850,102665,102800,7132,23067
28/02/2020,10:39:00,102800,102925,102765,102810,5673,20021
28/02/2020,10:40:00,102820,102850,102720,102750,4782,16929
28/02/2020,10:41:00,102745,102835,102690,102735,4757,15199
28/02/2020,10:42:00,102740,102755,102505,102570,13493,43738
28/02/2020,10:43:00,102565,102575,102400,102505,11711,36487
28/02/2020,10:44:00,102505,102670,102420,102565,11486,38813
28/02/2020,10:45:00,102560,102790,102520,102715,11766,40971
28/02/2020,10:46:00,102715,102750,102450,102465,10695,40313
28/02/2020,10:47:00,102465,102585,102340,102530,14273,44984
28/02/2020,10:48:00,102530,102545,102400,102415,7370,22938
28/02/2020,10:49:00,102415,102485,102310,102370,10034,33187
28/02/2020,10:50:00,102370,102445,102255,102345,11954,38807
28/02/2020,10:51:00,102345,102510,102240,102440,10820,36155
28/02/2020,10:52:00,102440,102455,102350,102440,5237,17050
28/02/2020,10:53:00,102440,102440,102240,102260,7389,26761
28/02/2020,10:54:00,102265,102320,102215,102240,6472,24076
28/02/2020,10:55:00,102235,102335,102220,102300,6993,24619
28/02/2020,10:56:00,102290,102420,102270,102310,7581,28799
28/02/2020,10:57:00,102315,102395,102255,102330,5361,19528
28/02/2020,10:58:00,102330,102335,102135,102220,12332,42811
28/02/2020,10:59:00,102220,102290,102135,102190,7045,24901
28/02/2020,11:00:00,102190,102275,102150,102195,7189,26663
28/02/2020,11:01:00,102190,102285,102160,102270,5364,20434
28/02/2020,11:02:00,102270,102320,102160,102215,8460,35261
28/02/2020,11:03:00,102215,102265,102150,102205,5478,22501
28/02/2020,11:04:00,102205,102305,102195,102230,5323,19987
28/02/2020,11:05:00,102230,102410,102205,102400,9200,34554
28/02/2020,11:06:00,102395,102405,102255,102270,6590,24771
28/02/2020,11:07:00,102270,102280,102070,102130,13052,46663
28/02/2020,11:08:00,102130,102150,101870,101945,14170,48563
28/02/2020,11:09:00,101950,102030,101915,101935,6830,23935
28/02/2020,11:10:00,101935,102005,101920,101940,5152,18016
28/02/2020,11:11:00,101940,101950,101710,101715,14303,47719
28/02/2020,11:12:00,101720,101870,101705,101770,9043,31824
28/02/2020,11:13:00,101770,101950,101750,101915,7193,24703
28/02/2020,11:14:00,101915,101925,101810,101860,5899,20070
28/02/2020,11:15:00,101865,101900,101775,101835,5257,17060
28/02/2020,11:16:00,101830,101830,101670,101770,10923,36440
28/02/2020,11:17:00,101765,101815,101695,101725,5577,19658
28/02/2020,11:18:00,101720,101790,101650,101650,5923,21738
28/02/2020,11:19:00,101650,101660,101470,101485,15792,55280
28/02/2020,11:20:00,101480,101665,101465,101660,11326,40162
28/02/2020,11:21:00,101660,101690,101555,101650,7879,27332
28/02/2020,11:22:00,101655,101655,101505,101505,5430,18287
28/02/2020,11:23:00,101505,101565,101465,101515,7318,27617
28/02/2020,11:24:00,101515,101685,101510,101535,7624,28971
28/02/2020,11:25:00,101535,101630,101515,101575,5506,23827
28/02/2020,11:26:00,101575,101590,101410,101530,9470,37149
28/02/2020,11:27:00,101525,101590,101410,101415,6588,24668
28/02/2020,11:28:00,101415,101500,101385,101450,7541,31053
28/02/2020,11:29:00,101450,101570,101415,101505,6257,22946
28/02/2020,11:30:00,101505,101855,101400,101850,22694,81750
28/02/2020,11:31:00,101855,101940,101650,101740,19268,69833
28/02/2020,11:32:00,101745,101940,101715,101935,13815,50624
28/02/2020,11:33:00,101940,102000,101530,101585,22022,80108
28/02/2020,11:34:00,101580,101970,101580,101865,18013,69066
28/02/2020,11:35:00,101865,102140,101830,102030,17689,63010
28/02/2020,11:36:00,102030,102265,102020,102235,18910,73776
28/02/2020,11:37:00,102235,102245,101960,102020,13332,52021
28/02/2020,11:38:00,102020,102035,101730,101905,15501,56799
28/02/2020,11:39:00,101900,102075,101860,101920,10598,43386
28/02/2020,11:40:00,101915,101915,101580,101705,12772,47995
28/02/2020,11:41:00,101705,101765,101625,101665,6428,22314
28/02/2020,11:42:00,101665,101860,101650,101800,9321,34911
28/02/2020,11:43:00,101805,101895,101715,101745,9290,36601
28/02/2020,11:44:00,101745,101755,101420,101435,14765,56529
28/02/2020,11:45:00,101435,101540,101145,101195,25483,86810
28/02/2020,11:46:00,101200,101500,101105,101430,18080,66828
28/02/2020,11:47:00,101425,101480,101215,101455,14590,55873
28/02/2020,11:48:00,101460,101475,101240,101325,13788,49823
28/02/2020,11:49:00,101325,101485,101190,101210,12156,42975
28/02/2020,11:50:00,101210,101420,101065,101135,18546,66213
28/02/2020,11:51:00,101130,101360,101115,101265,14239,51726
28/02/2020,11:52:00,101270,101295,101105,101110,9574,36369
28/02/2020,11:53:00,101105,101135,100885,100995,20853,76746
28/02/2020,11:54:00,100995,101055,100775,100850,18242,63286
28/02/2020,11:55:00,100850,100850,100605,100670,21399,71700
28/02/2020,11:56:00,100670,100845,100645,100800,11883,49636
28/02/2020,11:57:00,100800,100930,100620,100665,17436,63338
28/02/2020,11:58:00,100665,100745,100585,100700,9541,39250
28/02/2020,11:59:00,100705,100875,100625,100735,8747,33803
28/02/2020,12:00:00,100735,100785,100625,100755,10239,40152
28/02/2020,12:01:00,100755,100760,100600,100665,9771,39013
28/02/2020,12:02:00,100660,100665,100485,100545,17756,61866
28/02/2020,12:03:00,100550,100620,100475,100530,11015,41009
28/02/2020,12:04:00,100535,100635,100470,100495,10819,42665
28/02/2020,12:05:00,100495,100995,100475,100985,19020,71161
28/02/2020,12:06:00,100990,101060,100680,100715,17252,62424
28/02/2020,12:07:00,100720,100720,100555,100610,10525,41555
28/02/2020,12:08:00,100605,100655,100470,100575,10847,41814
28/02/2020,12:09:00,100575,100840,100575,100745,10284,42653
28/02/2020,12:10:00,100745,100835,100585,100675,12452,50889
28/02/2020,12:11:00,100670,100710,100575,100640,7481,27269
28/02/2020,12:12:00,100645,100700,100400,100515,9193,38430
28/02/2020,12:13:00,100510,100595,100420,100450,9592,35949
28/02/2020,12:14:00,100445,100570,100335,100535,11513,42483
28/02/2020,12:15:00,100540,100800,100425,100790,14768,51576
28/02/2020,12:16:00,100785,100940,100705,100820,12809,42914
28/02/2020,12:17:00,100820,101050,100800,100995,9634,35053
28/02/2020,12:18:00,101000,101040,100865,100990,7714,31766
28/02/2020,12:19:00,100985,101060,100915,101035,7913,33965
28/02/2020,12:20:00,101035,101190,101030,101185,10388,41407
28/02/2020,12:21:00,101185,101295,101140,101145,9617,39882
28/02/2020,12:22:00,101150,101165,100915,101050,14594,58362
28/02/2020,12:23:00,101055,101185,101025,101110,7216,28738
28/02/2020,12:24:00,101105,101165,101025,101115,7408,30811
28/02/2020,12:25:00,101115,101400,101090,101310,11786,47356
28/02/2020,12:26:00,101315,101410,101100,101110,9558,37550
28/02/2020,12:27:00,101110,101255,100950,100995,10784,45018
28/02/2020,12:28:00,100990,101165,100915,100985,9754,41591
28/02/2020,12:29:00,100980,100990,100535,100580,15315,60396
28/02/2020,12:30:00,100575,100805,100510,100760,14913,57258
28/02/2020,12:31:00,100760,100935,100740,100820,8634,34566
28/02/2020,12:32:00,100820,101020,100785,100995,10047,41191
28/02/2020,12:33:00,100995,101305,100940,101160,11794,48637
28/02/2020,12:34:00,101155,101350,101035,101255,11328,48362
28/02/2020,12:35:00,101255,101445,101250,101335,13374,53880
28/02/2020,12:36:00,101340,101420,101210,101420,10387,44710
28/02/2020,12:37:00,101420,101560,101300,101470,11697,49871
28/02/2020,12:38:00,101470,101480,101155,101155,11044,45946
28/02/2020,12:39:00,101155,101220,101035,101195,9274,32403
28/02/2020,12:40:00,101195,101300,101155,101160,8477,35065
28/02/2020,12:41:00,101160,101300,101095,101130,8265,35501
28/02/2020,12:42:00,101125,101210,101020,101045,8424,33769
28/02/2020,12:43:00,101045,101050,100860,100945,9913,37627
28/02/2020,12:44:00,100950,101060,100875,100940,8177,32034
28/02/2020,12:45:00,100940,101030,100875,100895,6759,27589
28/02/2020,12:46:00,100895,100960,100800,100950,7456,27552
28/02/2020,12:47:00,100945,101165,100905,101105,8989,35679
28/02/2020,12:48:00,101100,101190,100815,100875,11625,43154
28/02/2020,12:49:00,100880,100950,100820,100890,5877,25961
28/02/2020,12:50:00,100890,101065,100855,100980,7307,31363
28/02/2020,12:51:00,100985,101150,100955,101150,5771,22998
28/02/2020,12:52:00,101150,101325,101125,101280,8663,30187
28/02/2020,12:53:00,101280,101475,101265,101450,7813,30282
28/02/2020,12:54:00,101450,101525,101355,101455,9278,33269
28/02/2020,12:55:00,101455,101595,101310,101330,13271,50801
28/02/2020,12:56:00,101325,101445,101170,101185,10594,40887
28/02/2020,12:57:00,101185,101395,101175,101320,9295,39427
28/02/2020,12:58:00,101320,101335,101190,101250,5807,23568
28/02/2020,12:59:00,101250,101485,101245,101410,8180,34691
28/02/2020,13:00:00,101410,101495,101295,101345,8360,32732
28/02/2020,13:01:00,101345,101350,101080,101085,11068,42952
28/02/2020,13:02:00,101085,101210,101020,101160,11936,45952
28/02/2020,13:03:00,101160,101375,101145,101235,9463,37261
28/02/2020,13:04:00,101230,101360,101230,101300,7151,28543
28/02/2020,13:05:00,101300,101305,101115,101245,8099,33111
28/02/2020,13:06:00,101245,101320,101125,101140,6354,26122
28/02/2020,13:07:00,101145,101245,101120,101230,5817,25948
28/02/2020,13:08:00,101225,101240,101090,101125,5112,20728
28/02/2020,13:09:00,101120,101175,101060,101170,5089,20418
28/02/2020,13:10:00,101165,101405,101110,101345,8679,34764
28/02/2020,13:11:00,101345,101435,101315,101360,5564,24671
28/02/2020,13:12:00,101355,101565,101315,101325,10416,43567
28/02/2020,13:13:00,101320,101350,101075,101185,10163,42371
28/02/2020,13:14:00,101180,101315,101080,101265,7809,33538
28/02/2020,13:15:00,101270,101460,101185,101435,8181,35088
28/02/2020,13:16:00,101430,101490,101345,101445,6553,28026
28/02/2020,13:17:00,101445,101510,101340,101390,6822,27487
28/02/2020,13:18:00,101385,101415,101285,101405,4975,19292
28/02/2020,13:19:00,101405,101595,101340,101565,6781,28733
28/02/2020,13:20:00,101570,101735,101505,101620,10940,41476
28/02/2020,13:21:00,101615,101695,101540,101620,6671,27270
28/02/2020,13:22:00,101620,101650,101435,101440,8260,34092
28/02/2020,13:23:00,101445,101485,101355,101460,6939,28679
28/02/2020,13:24:00,101455,101635,101430,101575,6403,25513
28/02/2020,13:25:00,101575,101600,101395,101400,6720,26895
28/02/2020,13:26:00,101400,101550,101315,101535,7495,29869
28/02/2020,13:27:00,101530,101630,101445,101585,5370,21331
28/02/2020,13:28:00,101590,101690,101585,101680,5156,21548
28/02/2020,13:29:00,101685,101830,101670,101770,9684,39344
28/02/2020,13:30:00,101770,101820,101700,101815,6979,31187
28/02/2020,13:31:00,101815,101945,101815,101935,8205,33972
28/02/2020,13:32:00,101940,102005,101900,101945,9066,40157
28/02/2020,13:33:00,101950,102020,101835,101950,8009,32756
28/02/2020,13:34:00,101945,102100,101940,102000,9849,44971
28/02/2020,13:35:00,102000,102070,101855,101895,8385,36296
28/02/2020,13:36:00,101890,102070,101890,102055,6167,26166
28/02/2020,13:37:00,102045,102270,102040,102240,10043,44294
28/02/2020,13:38:00,102240,102275,102120,102270,8035,36611
28/02/2020,13:39:00,102270,102390,102220,102345,11386,50405
28/02/2020,13:40:00,102350,102415,102270,102400,8437,38840
28/02/2020,13:41:00,102395,102545,102385,102495,9668,40949
28/02/2020,13:42:00,102495,102630,102390,102575,9615,43645
28/02/2020,13:43:00,102575,102830,102570,102830,14808,65078
28/02/2020,13:44:00,102825,102940,102655,102675,16333,71321
28/02/2020,13:45:00,102675,102690,102465,102555,13901,59517
28/02/2020,13:46:00,102555,102575,102335,102360,9916,43323
28/02/2020,13:47:00,102365,102440,102220,102375,11467,51773
28/02/2020,13:48:00,102375,102475,102295,102395,8492,36747
28/02/2020,13:49:00,102390,102515,102355,102400,6965,29876
28/02/2020,13:50:00,102400,102570,102360,102430,9435,41525
28/02/2020,13:51:00,102430,102430,102140,102150,10451,44474
28/02/2020,13:52:00,102150,102315,102095,102185,10544,44036
28/02/2020,13:53:00,102180,102340,102135,102200,8212,35934
28/02/2020,13:54:00,102200,102360,102195,102285,6364,26638
28/02/2020,13:55:00,102280,102540,102250,102310,11646,48226
28/02/2020,13:56:00,102310,102375,102080,102145,11357,45020
28/02/2020,13:57:00,102140,102435,102130,102360,9110,37666
28/02/2020,13:58:00,102360,102435,102255,102275,6160,22781
28/02/2020,13:59:00,102280,102420,102205,102350,7483,32172
28/02/2020,14:00:00,102355,102360,102230,102260,6516,29304
28/02/2020,14:01:00,102265,102265,102070,102115,9535,42062
28/02/2020,14:02:00,102115,102135,101875,101890,11645,46622
28/02/2020,14:03:00,101895,102160,101860,102095,10356,43548
28/02/2020,14:04:00,102095,102290,102050,102075,9342,40012
28/02/2020,14:05:00,102075,102460,102070,102265,12118,51863
28/02/2020,14:06:00,102260,102490,102225,102330,10081,43566
28/02/2020,14:07:00,102330,102395,102225,102230,7103,30020
28/02/2020,14:08:00,102235,102255,102015,102040,10179,42003
28/02/2020,14:09:00,102045,102195,102030,102150,5972,25148
28/02/2020,14:10:00,102150,102260,102120,102200,6848,25976
28/02/2020,14:11:00,102205,102290,102165,102220,5580,22911
28/02/2020,14:12:00,102225,102255,102080,102135,6778,27642
28/02/2020,14:13:00,102130,102170,102050,102065,4526,17040
28/02/2020,14:14:00,102070,102085,101975,102055,5404,20874
28/02/2020,14:15:00,102055,102080,101850,102055,11288,43935
28/02/2020,14:16:00,102060,102100,101940,101985,6080,23519
28/02/2020,14:17:00,101980,102185,101950,102170,6727,26468
28/02/2020,14:18:00,102170,102345,102130,102315,7874,29347
28/02/2020,14:19:00,102315,102500,102305,102355,9321,35925
28/02/2020,14:20:00,102360,102635,102360,102440,12239,45486
28/02/2020,14:21:00,102435,102505,102365,102495,6045,23577
28/02/2020,14:22:00,102495,102505,102310,102405,7813,32706
28/02/2020,14:23:00,102410,102440,102365,102400,3082,13147
28/02/2020,14:24:00,102400,102455,102240,102255,5026,20508
28/02/2020,14:25:00,102250,102330,102130,102305,7996,32377
28/02/2020,14:26:00,102310,102445,102305,102410,5458,23243
28/02/2020,14:27:00,102400,102475,102395,102440,3866,16657
28/02/2020,14:28:00,102440,102580,102395,102520,6118,25966
28/02/2020,14:29:00,102520,102610,102470,102555,6238,25790
28/02/2020,14:30:00,102555,102800,102545,102715,13920,56973
28/02/2020,14:31:00,102715,102755,102535,102570,9446,40556
28/02/2020,14:32:00,102570,102770,102470,102705,8859,37501
28/02/2020,14:33:00,102705,102770,102520,102530,7430,32178
28/02/2020,14:34:00,102525,102625,102430,102545,8019,33785
28/02/2020,14:35:00,102540,102655,102475,102530,7515,33856
28/02/2020,14:36:00,102530,102630,102440,102490,7035,31002
28/02/2020,14:37:00,102485,102735,102435,102700,10204,43774
28/02/2020,14:38:00,102695,102795,102605,102660,10548,48017
28/02/2020,14:39:00,102660,102720,102525,102565,6266,28956
28/02/2020,14:40:00,102565,102815,102550,102795,7264,32274
28/02/2020,14:41:00,102790,102855,102690,102805,8413,37642
28/02/2020,14:42:00,102805,102840,102685,102735,5703,25288
28/02/2020,14:43:00,102730,102780,102485,102545,8228,36328
28/02/2020,14:44:00,102545,102605,102400,102520,7493,33175
28/02/2020,14:45:00,102525,102600,102325,102335,10439,46768
28/02/2020,14:46:00,102340,102600,102330,102525,7759,33718
28/02/2020,14:47:00,102525,102625,102505,102530,5676,26117
28/02/2020,14:48:00,102530,102605,102415,102500,6471,29130
28/02/2020,14:49:00,102500,102615,102405,102575,7059,32261
28/02/2020,14:50:00,102570,102800,102550,102620,9517,45410
28/02/2020,14:51:00,102620,102850,102575,102825,8264,39233
28/02/2020,14:52:00,102830,102970,102775,102785,10815,47828
28/02/2020,14:53:00,102790,102910,102730,102765,7564,33994
28/02/2020,14:54:00,102770,102865,102680,102865,6795,32329
28/02/2020,14:55:00,102865,102950,102785,102950,7108,32606
28/02/2020,14:56:00,102950,103060,102845,103010,11277,49405
28/02/2020,14:57:00,103010,103180,103000,103030,10121,45539
28/02/2020,14:58:00,103025,103150,102965,103040,8149,34910
28/02/2020,14:59:00,103035,103065,102905,102990,6312,27043
28/02/2020,15:00:00,102990,103120,102860,103100,9915,44462
28/02/2020,15:01:00,103095,103155,103060,103070,6925,29537
28/02/2020,15:02:00,103075,103095,102740,102775,10758,45358
28/02/2020,15:03:00,102775,102860,102670,102780,8445,48090
28/02/2020,15:04:00,102785,102865,102680,102685,5964,25325
28/02/2020,15:05:00,102685,102855,102685,102790,6018,24566
28/02/2020,15:06:00,102785,102940,102755,102905,7264,30716
28/02/2020,15:07:00,102905,103045,102855,103035,6379,26524
28/02/2020,15:08:00,103035,103125,102960,103105,7588,34636
28/02/2020,15:09:00,103100,103225,102945,102980,11541,52017
28/02/2020,15:10:00,102985,103000,102790,102880,8791,40106
28/02/2020,15:11:00,102880,102930,102810,102855,4257,17973
28/02/2020,15:12:00,102850,102885,102800,102840,3989,17394
28/02/2020,15:13:00,102835,102910,102685,102685,7131,30503
28/02/2020,15:14:00,102680,102770,102600,102610,9116,39154
28/02/2020,15:15:00,102620,102920,102530,102770,13658,55562
28/02/2020,15:16:00,102780,102805,102630,102705,6188,27633
28/02/2020,15:17:00,102705,102940,102665,102930,6430,27778
28/02/2020,15:18:00,102935,103095,102895,103090,9113,38966
28/02/2020,15:19:00,103095,103150,102970,102980,7617,30478
28/02/2020,15:20:00,102985,103035,102870,102980,7733,33555
28/02/2020,15:21:00,102980,103030,102845,102895,6266,27360
28/02/2020,15:22:00,102890,102915,102815,102855,4695,20133
28/02/2020,15:23:00,102850,103000,102835,102950,4946,21246
28/02/2020,15:24:00,102950,103030,102885,102915,4641,19519
28/02/2020,15:25:00,102915,103000,102895,102975,3220,14029
28/02/2020,15:26:00,102980,103060,102950,102980,4491,18941
28/02/2020,15:27:00,102990,103025,102900,102990,4219,18759
28/02/2020,15:28:00,102990,103085,102920,102945,5750,25454
28/02/2020,15:29:00,102945,102955,102635,102645,11406,48638
28/02/2020,15:30:00,102645,102690,102540,102560,9147,39465
28/02/2020,15:31:00,102560,102720,102510,102675,8218,33214
28/02/2020,15:32:00,102680,102705,102600,102665,4285,18277
28/02/2020,15:33:00,102670,102670,102460,102495,7904,32094
28/02/2020,15:34:00,102495,102595,102430,102440,6670,26506
28/02/2020,15:35:00,102445,102475,102275,102350,10832,44473
28/02/2020,15:36:00,102345,102465,102295,102350,8664,37678
28/02/2020,15:37:00,102350,102510,102300,102490,6722,28399
28/02/2020,15:38:00,102485,102545,102360,102425,7351,32713
